weight,height,age,sex,activity_level,bmr,tdee,bmi,bmi_category
180,72,70,F,4,1448,1680,24.409722222222225,Healthy
170,78,80,F,4,1448,1680,19.643326758711375,Healthy
120,68,90,M,7,1179,1680,18.2439446366782,Underweight
180,64,90,F,6,1221,1680,30.8935546875,Obese>30
120,62,90,M,8,1084,1680,21.94588969823101,Healthy
150,60,50,F,6,1222,1680,29.291666666666664,Overweight
100,58,40,M,7,1179,1681,20.897740784780023,Healthy
140,74,40,F,4,1449,1681,17.972972972972972,Underweight
160,62,20,F,4,1449,1681,29.261186264308012,Overweight
110,62,20,F,6,1222,1681,20.117065556711758,Healthy
130,76,80,M,5,1401,1681,15.822368421052632,Underweight
150,68,30,F,4,1449,1681,22.80493079584775,Healthy
190,62,90,M,5,1401,1681,34.74765868886577,Obese>30
140,70,70,M,5,1401,1682,20.085714285714285,Healthy
160,58,50,M,5,1401,1682,33.43638525564804,Obese>30
120,60,20,M,5,1402,1682,23.433333333333334,Healthy
110,66,30,M,5,1402,1682,17.752525252525253,Underweight
150,70,90,F,7,1181,1682,21.520408163265305,Healthy
150,64,60,M,5,1401,1682,25.74462890625,Overweight
150,64,90,F,8,1085,1682,25.74462890625,Overweight
130,68,90,M,6,1224,1683,19.764273356401386,Healthy
140,70,60,M,4,1451,1683,20.085714285714285,Healthy
160,58,80,F,8,1085,1683,33.43638525564804,Obese>30
220,64,90,F,5,1403,1683,37.7587890625,Obese>35
130,76,70,M,4,1451,1683,15.822368421052632,Underweight
170,58,70,F,7,1181,1683,35.52615933412604,Obese>35
110,66,60,F,8,1086,1683,17.752525252525253,Underweight
120,60,50,F,8,1086,1683,23.433333333333334,Healthy
190,62,80,M,4,1451,1683,34.74765868886577,Obese>30
160,64,80,F,7,1181,1683,27.4609375,Overweight
140,62,80,M,6,1224,1683,25.60353798126951,Overweight
180,68,90,M,4,1451,1683,27.3659169550173,Overweight
120,66,50,F,7,1181,1683,19.366391184573004,Healthy
130,60,40,F,7,1181,1683,25.38611111111111,Overweight
150,64,50,M,4,1451,1684,25.74462890625,Overweight
110,58,40,M,6,1225,1684,22.987514863258028,Healthy
160,78,80,F,5,1403,1684,18.487836949375414,Underweight
180,66,60,F,5,1403,1684,29.049586776859506,Overweight
100,64,50,M,6,1225,1684,17.1630859375,Underweight
170,72,70,F,5,1403,1684,23.053626543209877,Healthy
110,66,20,M,4,1452,1684,17.752525252525253,Underweight
140,68,30,F,5,1404,1684,21.284602076124568,Healthy
230,58,80,F,5,1403,1684,48.06480380499406,Obese>45
190,60,50,F,5,1403,1684,37.102777777777774,Obese>35
150,62,20,F,5,1404,1684,27.43236212278876,Overweight
130,74,40,F,5,1403,1684,16.68918918918919,Underweight
160,58,40,M,4,1451,1684,33.43638525564804,Obese>30
220,64,80,F,4,1453,1685,37.7587890625,Obese>35
230,58,70,F,4,1453,1685,48.06480380499406,Obese>45
160,78,70,F,4,1453,1685,18.487836949375414,Underweight
210,70,90,F,4,1453,1685,30.12857142857143,Obese>30
160,70,90,F,6,1226,1686,22.955102040816328,Healthy
140,60,40,F,6,1227,1686,27.33888888888889,Overweight
130,74,30,F,4,1453,1686,16.68918918918919,Underweight
110,68,80,M,7,1183,1686,16.72361591695502,Underweight
180,58,70,F,6,1226,1686,37.61593341260404,Obese>35
180,66,50,F,4,1453,1686,29.049586776859506,Overweight
170,64,80,F,6,1226,1686,29.17724609375,Overweight
120,72,60,F,6,1226,1686,16.27314814814815,Underweight
140,68,20,F,4,1454,1686,21.284602076124568,Healthy
190,60,40,F,4,1453,1686,37.102777777777774,Obese>35
130,66,50,F,6,1226,1686,20.980257116620752,Healthy
170,72,60,F,4,1453,1686,23.053626543209877,Healthy
150,58,40,M,5,1406,1687,31.346611177170033,Obese>30
140,64,50,M,5,1406,1687,24.0283203125,Healthy
170,68,90,M,5,1406,1687,25.84558823529412,Overweight
110,62,80,M,8,1088,1687,20.117065556711758,Healthy
130,70,60,M,5,1406,1687,18.651020408163266,Healthy
180,62,80,M,5,1406,1687,32.91883454734651,Obese>30
120,62,70,M,7,1184,1687,21.94588969823101,Healthy
100,68,90,M,8,1088,1687,15.203287197231832,Underweight
100,66,20,M,5,1406,1688,16.1386593204775,Underweight
160,74,90,M,4,1455,1688,20.54054054054054,Healthy
170,68,80,M,4,1456,1689,25.84558823529412,Overweight
160,58,60,F,7,1185,1689,33.43638525564804,Obese>30
150,78,70,F,5,1408,1689,17.33234714003945,Underweight
140,70,80,F,7,1185,1689,20.085714285714285,Healthy
130,70,90,F,8,1090,1689,18.651020408163266,Healthy
160,72,60,F,5,1408,1689,21.697530864197528,Healthy
130,70,50,M,4,1456,1689,18.651020408163266,Healthy
140,64,40,M,4,1456,1689,24.0283203125,Healthy
130,76,90,F,7,1185,1689,15.822368421052632,Underweight
220,58,70,F,5,1408,1689,45.975029726516055,Obese>45
200,70,90,F,5,1407,1689,28.693877551020407,Overweight
150,58,30,M,4,1456,1689,31.346611177170033,Obese>30
170,66,50,F,5,1408,1689,27.435720844811755,Overweight
180,62,70,M,4,1456,1689,32.91883454734651,Obese>30
150,64,70,F,7,1185,1689,25.74462890625,Overweight
210,64,80,F,5,1408,1689,36.04248046875,Obese>35
130,62,70,M,6,1229,1690,23.77471383975026,Healthy
150,58,70,F,8,1090,1690,31.346611177170033,Obese>30
190,76,90,F,4,1457,1690,23.125,Healthy
110,60,40,F,8,1090,1690,21.480555555555554,Healthy
120,74,30,F,5,1408,1690,15.405405405405405,Underweight
140,64,80,F,8,1090,1690,24.0283203125,Healthy
130,68,20,F,5,1408,1690,19.764273356401386,Healthy
120,60,30,F,7,1186,1690,23.433333333333334,Healthy
180,60,40,F,5,1408,1690,35.15,Obese>35
100,66,50,F,8,1090,1690,16.1386593204775,Underweight
120,68,80,M,6,1229,1690,18.2439446366782,Underweight
100,58,30,M,6,1229,1690,20.897740784780023,Healthy
110,66,40,F,7,1186,1690,17.752525252525253,Underweight
150,78,60,F,4,1458,1691,17.33234714003945,Underweight
220,58,60,F,4,1458,1691,45.975029726516055,Obese>45
180,60,30,F,4,1458,1691,35.15,Obese>35
200,70,80,F,4,1457,1691,28.693877551020407,Overweight
120,74,20,F,4,1458,1691,15.405405405405405,Underweight
170,66,40,F,4,1458,1691,27.435720844811755,Overweight
160,72,50,F,4,1458,1691,21.697530864197528,Healthy
210,64,70,F,4,1458,1691,36.04248046875,Obese>35
170,62,70,M,5,1410,1692,31.09001040582726,Obese>30
140,76,90,F,6,1231,1692,17.039473684210527,Underweight
150,70,80,F,6,1231,1692,21.520408163265305,Healthy
160,64,70,F,6,1231,1692,27.4609375,Overweight
150,74,90,M,5,1410,1692,19.256756756756758,Healthy
170,58,60,F,6,1231,1692,35.52615933412604,Obese>35
160,68,80,M,5,1410,1692,24.325259515570938,Healthy
120,66,40,F,6,1231,1693,19.366391184573004,Healthy
150,60,90,M,7,1188,1693,29.291666666666664,Overweight
120,70,50,M,5,1411,1693,17.216326530612243,Underweight
130,64,40,M,5,1411,1693,22.31201171875,Healthy
110,62,60,M,7,1188,1693,20.117065556711758,Healthy
130,60,30,F,6,1231,1693,25.38611111111111,Overweight
140,58,30,M,5,1411,1693,29.256837098692035,Overweight
100,68,70,M,7,1188,1693,15.203287197231832,Underweight
170,62,60,M,4,1460,1694,31.09001040582726,Obese>30
210,60,90,M,4,1460,1694,41.00833333333333,Obese>40
160,68,70,M,4,1460,1694,24.325259515570938,Healthy
140,80,90,M,4,1460,1694,15.378124999999999,Underweight
130,64,30,M,4,1461,1694,22.31201171875,Healthy
120,70,40,M,4,1461,1694,17.216326530612243,Underweight
100,62,70,M,8,1093,1694,18.28824141519251,Underweight
150,74,80,M,4,1460,1694,19.256756756756758,Healthy
180,76,90,F,5,1412,1694,21.907894736842106,Healthy
190,70,80,F,5,1412,1694,27.259183673469387,Overweight
140,78,60,F,5,1412,1695,16.176857330703484,Underweight
160,66,40,F,5,1412,1695,25.821854912764003,Overweight
150,72,50,F,5,1412,1695,20.341435185185187,Healthy
140,58,20,M,4,1461,1695,29.256837098692035,Overweight
170,60,30,F,5,1413,1695,33.19722222222222,Obese>30
180,62,90,F,7,1190,1695,32.91883454734651,Obese>30
210,58,60,F,5,1412,1695,43.88525564803805,Obese>40
200,64,70,F,5,1412,1695,34.326171875,Obese>30
190,70,70,F,4,1462,1696,27.259183673469387,Overweight
140,64,60,F,7,1190,1696,24.0283203125,Healthy
210,58,50,F,4,1462,1696,43.88525564803805,Obese>40
120,62,60,M,6,1234,1696,21.94588969823101,Healthy
100,66,30,F,7,1190,1696,16.1386593204775,Underweight
150,72,40,F,4,1462,1696,20.341435185185187,Healthy
160,66,30,F,4,1462,1696,25.821854912764003,Overweight
110,60,20,F,7,1190,1696,21.480555555555554,Healthy
110,68,70,M,6,1233,1696,16.72361591695502,Underweight
130,70,70,F,7,1190,1696,18.651020408163266,Healthy
150,58,50,F,7,1190,1696,31.346611177170033,Obese>30
180,76,80,F,4,1462,1696,21.907894736842106,Healthy
140,78,50,F,4,1462,1696,16.176857330703484,Underweight
200,64,60,F,4,1462,1696,34.326171875,Obese>30
160,60,90,M,6,1233,1696,31.244444444444447,Obese>30
240,62,90,F,4,1462,1696,43.89177939646202,Obese>40
170,60,20,F,4,1463,1697,33.19722222222222,Obese>30
140,58,60,F,8,1095,1697,29.256837098692035,Overweight
120,70,80,F,8,1095,1697,17.216326530612243,Underweight
130,64,70,F,8,1095,1697,22.31201171875,Healthy
100,60,30,F,8,1095,1697,19.527777777777775,Healthy
130,76,80,F,6,1235,1698,15.822368421052632,Underweight
110,70,40,M,5,1415,1698,15.781632653061223,Underweight
160,62,60,M,5,1415,1698,29.261186264308012,Overweight
140,74,80,M,5,1415,1698,17.972972972972972,Underweight
150,68,70,M,5,1415,1698,22.80493079584775,Healthy
200,60,90,M,5,1415,1698,39.05555555555555,Obese>35
190,62,90,F,6,1235,1698,34.74765868886577,Obese>30
120,64,30,M,5,1415,1698,20.595703125,Healthy
160,62,50,M,4,1465,1699,29.261186264308012,Overweight
110,66,30,F,6,1236,1699,17.752525252525253,Underweight
140,74,70,M,4,1465,1699,17.972972972972972,Underweight
150,68,60,M,4,1465,1699,22.80493079584775,Healthy
200,60,80,M,4,1465,1699,39.05555555555555,Obese>35
140,70,70,F,6,1235,1699,20.085714285714285,Healthy
150,64,60,F,6,1235,1699,25.74462890625,Overweight
120,60,20,F,6,1236,1699,23.433333333333334,Healthy
160,58,50,F,6,1235,1699,33.43638525564804,Obese>30
130,58,20,M,5,1415,1699,27.167063020214034,Overweight
130,66,90,M,7,1192,1699,20.980257116620752,Healthy
140,60,80,M,7,1193,1699,27.33888888888889,Overweight
190,66,90,M,4,1465,1699,30.663452708907254,Obese>30
100,62,50,M,7,1193,1700,18.28824141519251,Underweight
180,70,70,F,5,1417,1700,25.82448979591837,Overweight
170,76,80,F,5,1417,1700,20.69078947368421,Healthy
200,58,50,F,5,1417,1700,41.795481569560046,Obese>40
140,72,40,F,5,1417,1700,18.98533950617284,Healthy
130,78,50,F,5,1417,1700,15.021367521367521,Underweight
190,64,60,F,5,1417,1700,32.60986328125,Obese>30
230,62,90,F,5,1417,1700,42.06295525494277,Obese>40
120,64,20,M,4,1465,1700,20.595703125,Healthy
110,70,30,M,4,1465,1700,15.781632653061223,Underweight
150,66,30,F,5,1417,1701,24.207988980716255,Healthy
160,60,20,F,5,1417,1701,31.244444444444447,Obese>30
130,60,90,M,8,1097,1701,25.38611111111111,Overweight
180,70,60,F,4,1467,1701,25.82448979591837,Overweight
230,62,80,F,4,1467,1701,42.06295525494277,Obese>40
220,68,90,F,4,1466,1701,33.44723183391004,Obese>30
170,76,70,F,4,1467,1701,20.69078947368421,Healthy
140,66,90,M,6,1238,1702,22.594123048668507,Healthy
150,60,80,M,6,1238,1702,29.291666666666664,Overweight
120,70,60,F,7,1195,1702,17.216326530612243,Underweight
160,68,90,F,7,1194,1702,24.325259515570938,Healthy
100,68,60,M,6,1238,1702,15.203287197231832,Underweight
130,64,50,F,7,1195,1702,22.31201171875,Healthy
170,62,80,F,7,1194,1702,31.09001040582726,Obese>30
130,78,40,F,4,1467,1702,15.021367521367521,Underweight
190,64,50,F,4,1467,1702,32.60986328125,Obese>30
140,72,30,F,4,1467,1702,18.98533950617284,Healthy
200,58,40,F,4,1467,1702,41.795481569560046,Obese>40
150,66,20,F,4,1467,1702,24.207988980716255,Healthy
130,74,70,M,5,1419,1703,16.68918918918919,Underweight
140,58,40,F,7,1195,1703,29.256837098692035,Overweight
160,62,90,F,8,1099,1703,29.261186264308012,Overweight
110,62,50,M,6,1238,1703,20.117065556711758,Healthy
180,66,90,M,5,1419,1703,29.049586776859506,Overweight
140,68,60,M,5,1420,1703,21.284602076124568,Healthy
190,60,80,M,5,1419,1703,37.102777777777774,Obese>35
190,60,70,M,4,1469,1704,37.102777777777774,Obese>35
120,64,60,F,8,1099,1704,20.595703125,Healthy
170,72,90,M,4,1469,1704,23.053626543209877,Healthy
170,68,90,F,6,1240,1704,25.84558823529412,Overweight
110,64,20,M,5,1420,1704,18.87939453125,Healthy
150,62,50,M,5,1420,1704,27.43236212278876,Overweight
180,66,80,M,4,1469,1704,29.049586776859506,Overweight
130,58,50,F,8,1099,1704,27.167063020214034,Overweight
110,70,70,F,8,1099,1704,15.781632653061223,Underweight
130,74,60,M,4,1469,1705,16.68918918918919,Underweight
140,68,50,M,4,1470,1705,21.284602076124568,Healthy
150,62,40,M,4,1470,1705,27.43236212278876,Overweight
100,66,20,F,6,1240,1705,16.1386593204775,Underweight
130,70,60,F,6,1240,1705,18.651020408163266,Healthy
220,62,80,F,5,1421,1705,40.234131113423516,Obese>40
140,64,50,F,6,1240,1705,24.0283203125,Healthy
160,76,70,F,5,1421,1705,19.473684210526315,Healthy
210,68,90,F,5,1421,1705,31.926903114186853,Obese>30
150,58,40,F,6,1240,1705,31.346611177170033,Obese>30
180,62,80,F,6,1240,1705,32.91883454734651,Obese>30
190,58,40,F,5,1422,1706,39.705707491082045,Obese>35
120,66,80,M,7,1197,1706,19.366391184573004,Healthy
200,74,90,F,4,1471,1706,25.675675675675674,Overweight
130,72,30,F,5,1422,1706,17.629243827160494,Underweight
210,68,80,F,4,1471,1706,31.926903114186853,Obese>30
140,66,20,F,5,1422,1706,22.594123048668507,Healthy
130,60,70,M,7,1197,1706,25.38611111111111,Overweight
180,64,50,F,5,1421,1706,30.8935546875,Obese>30
170,70,60,F,5,1421,1706,24.389795918367348,Healthy
180,64,40,F,4,1471,1707,30.8935546875,Obese>30
190,58,30,F,4,1472,1707,39.705707491082045,Obese>35
130,72,20,F,4,1472,1707,17.629243827160494,Underweight
220,62,70,F,4,1471,1707,40.234131113423516,Obese>40
170,70,50,F,4,1471,1707,24.389795918367348,Healthy
160,76,60,F,4,1471,1707,19.473684210526315,Healthy
120,72,90,M,6,1242,1708,16.27314814814815,Underweight
150,68,80,F,7,1199,1708,22.80493079584775,Healthy
120,60,80,M,8,1102,1708,23.433333333333334,Healthy
140,74,90,F,7,1199,1708,17.972972972972972,Underweight
160,72,90,M,5,1424,1708,21.697530864197528,Healthy
140,60,70,M,6,1243,1708,27.33888888888889,Overweight
130,66,80,M,6,1242,1708,20.980257116620752,Healthy
110,66,90,M,8,1102,1708,17.752525252525253,Underweight
120,64,40,F,7,1199,1709,20.595703125,Healthy
170,66,80,M,5,1424,1709,27.435720844811755,Overweight
130,68,50,M,5,1424,1709,19.764273356401386,Healthy
120,74,60,M,5,1424,1709,15.405405405405405,Underweight
180,60,70,M,5,1424,1709,35.15,Obese>35
220,58,90,M,4,1474,1709,45.975029726516055,Obese>45
130,58,30,F,7,1199,1709,27.167063020214034,Overweight
140,62,40,M,5,1424,1709,25.60353798126951,Overweight
100,62,40,M,6,1243,1709,18.28824141519251,Underweight
110,70,50,F,7,1199,1709,15.781632653061223,Underweight
160,62,70,F,7,1199,1709,29.261186264308012,Overweight
150,78,90,M,4,1474,1709,17.33234714003945,Underweight
140,62,30,M,4,1474,1710,25.60353798126951,Overweight
140,68,90,F,8,1104,1710,21.284602076124568,Healthy
170,66,70,M,4,1474,1710,27.435720844811755,Overweight
160,72,80,M,4,1474,1710,21.697530864197528,Healthy
120,74,50,M,4,1474,1710,15.405405405405405,Underweight
130,68,40,M,4,1474,1710,19.764273356401386,Healthy
180,60,60,M,4,1474,1710,35.15,Obese>35
150,76,60,F,5,1426,1711,18.25657894736842,Underweight
170,64,40,F,5,1426,1711,29.17724609375,Overweight
160,70,50,F,5,1426,1711,22.955102040816328,Healthy
120,70,50,F,6,1245,1711,17.216326530612243,Underweight
200,68,80,F,5,1426,1711,30.406574394463664,Obese>30
150,74,90,F,6,1244,1711,19.256756756756758,Healthy
150,62,80,F,8,1104,1711,27.43236212278876,Overweight
210,62,70,F,5,1426,1711,38.40530697190427,Obese>35
160,68,80,F,6,1244,1711,24.325259515570938,Healthy
180,58,30,F,5,1426,1711,37.61593341260404,Obese>35
120,58,40,F,8,1104,1711,25.07728894173603,Overweight
170,62,70,F,6,1244,1711,31.09001040582726,Obese>30
190,74,90,F,5,1426,1711,24.39189189189189,Healthy
110,64,50,F,8,1104,1711,18.87939453125,Healthy
130,64,40,F,6,1245,1711,22.31201171875,Healthy
140,58,30,F,6,1245,1712,29.256837098692035,Overweight
160,58,90,M,7,1201,1712,33.43638525564804,Obese>30
210,62,60,F,4,1476,1712,38.40530697190427,Obese>35
180,80,90,F,4,1475,1712,19.771875,Healthy
180,58,20,F,4,1476,1712,37.61593341260404,Obese>35
160,70,40,F,4,1476,1712,22.955102040816328,Healthy
200,68,70,F,4,1476,1712,30.406574394463664,Obese>30
190,74,80,F,4,1476,1712,24.39189189189189,Healthy
120,72,20,F,5,1426,1712,16.27314814814815,Underweight
110,66,70,M,7,1202,1712,17.752525252525253,Underweight
150,76,50,F,4,1476,1712,18.25657894736842,Underweight
250,60,90,F,4,1475,1712,48.81944444444445,Obese>45
170,64,30,F,4,1476,1712,29.17724609375,Overweight
120,60,60,M,7,1202,1713,23.433333333333334,Healthy
170,60,60,M,5,1429,1714,33.19722222222222,Obese>30
140,78,90,M,5,1428,1714,16.176857330703484,Underweight
210,58,90,M,5,1428,1714,43.88525564803805,Obese>40
160,66,70,M,5,1428,1714,25.821854912764003,Overweight
170,58,90,M,6,1247,1714,35.52615933412604,Obese>35
150,72,80,M,5,1428,1714,20.341435185185187,Healthy
120,66,70,M,6,1247,1715,19.366391184573004,Healthy
130,62,30,M,5,1429,1715,23.77471383975026,Healthy
130,74,80,F,7,1203,1715,16.68918918918919,Underweight
190,60,90,F,7,1203,1715,37.102777777777774,Obese>35
200,64,90,M,4,1478,1715,34.326171875,Obese>30
140,68,70,F,7,1204,1715,21.284602076124568,Healthy
120,68,40,M,5,1429,1715,18.2439446366782,Underweight
160,66,60,M,4,1478,1715,25.821854912764003,Overweight
120,68,30,M,4,1479,1715,18.2439446366782,Underweight
210,58,80,M,4,1478,1715,43.88525564803805,Obese>40
130,60,60,M,6,1247,1715,25.38611111111111,Overweight
140,78,80,M,4,1478,1715,16.176857330703484,Underweight
110,60,70,M,8,1106,1715,21.480555555555554,Healthy
150,72,70,M,4,1478,1715,20.341435185185187,Healthy
170,60,50,M,4,1479,1715,33.19722222222222,Obese>30
150,62,60,F,7,1204,1715,27.43236212278876,Overweight
100,66,80,M,8,1106,1715,16.1386593204775,Underweight
110,64,30,F,7,1204,1716,18.87939453125,Healthy
120,58,20,F,7,1204,1716,25.07728894173603,Overweight
170,80,90,F,5,1430,1716,18.6734375,Healthy
180,74,80,F,5,1430,1716,23.10810810810811,Healthy
190,68,70,F,5,1430,1716,28.886245674740483,Overweight
240,60,90,F,5,1430,1716,46.86666666666667,Obese>45
130,62,20,M,4,1479,1716,23.77471383975026,Healthy
140,74,80,F,6,1249,1717,17.972972972972972,Underweight
160,64,30,F,5,1431,1717,27.4609375,Overweight
120,74,90,F,8,1108,1717,15.405405405405405,Underweight
170,80,80,F,4,1480,1717,18.6734375,Healthy
230,66,90,F,4,1480,1717,37.11891643709825,Obese>35
150,68,70,F,6,1249,1717,22.80493079584775,Healthy
200,60,90,F,6,1249,1717,39.05555555555555,Obese>35
240,60,80,F,4,1480,1717,46.86666666666667,Obese>45
190,68,60,F,4,1480,1717,28.886245674740483,Overweight
180,74,70,F,4,1480,1717,23.10810810810811,Healthy
140,76,50,F,5,1431,1717,17.039473684210527,Underweight
140,76,40,F,4,1481,1717,17.039473684210527,Underweight
200,62,50,F,4,1480,1717,36.57648283038502,Obese>35
170,58,20,F,5,1431,1717,35.52615933412604,Obese>35
150,70,40,F,5,1431,1717,21.520408163265305,Healthy
160,62,60,F,6,1249,1717,29.261186264308012,Overweight
200,62,60,F,5,1430,1717,36.57648283038502,Obese>35
130,68,80,F,8,1108,1718,19.764273356401386,Healthy
110,58,30,F,8,1109,1718,22.987514863258028,Healthy
130,58,20,F,6,1249,1718,27.167063020214034,Overweight
160,64,20,F,4,1481,1718,27.4609375,Overweight
140,62,70,F,8,1108,1718,25.60353798126951,Overweight
120,64,30,F,6,1249,1718,20.595703125,Healthy
150,70,30,F,4,1481,1718,21.520408163265305,Healthy
110,70,40,F,6,1249,1718,15.781632653061223,Underweight
100,64,40,F,8,1109,1718,17.1630859375,Underweight
140,64,90,M,7,1206,1719,24.0283203125,Healthy
150,58,80,M,7,1206,1719,31.346611177170033,Obese>30
100,66,60,M,7,1206,1719,16.1386593204775,Underweight
190,64,90,M,5,1433,1719,32.60986328125,Obese>30
110,60,50,M,7,1206,1719,21.480555555555554,Healthy
160,60,50,M,5,1433,1720,31.244444444444447,Obese>30
130,78,80,M,5,1433,1720,15.021367521367521,Underweight
140,72,60,M,4,1483,1720,18.98533950617284,Healthy
130,78,70,M,4,1483,1720,15.021367521367521,Underweight
190,64,80,M,4,1483,1720,32.60986328125,Obese>30
110,68,30,M,5,1433,1720,16.72361591695502,Underweight
140,72,70,M,5,1433,1720,18.98533950617284,Healthy
150,66,50,M,4,1483,1720,24.207988980716255,Healthy
200,58,70,M,4,1483,1720,41.795481569560046,Obese>40
180,70,90,M,4,1483,1720,25.82448979591837,Overweight
150,66,60,M,5,1433,1720,24.207988980716255,Healthy
200,58,80,M,5,1433,1720,41.795481569560046,Obese>40
120,62,20,M,5,1434,1720,21.94588969823101,Healthy
160,60,40,M,4,1483,1721,31.244444444444447,Obese>30
150,64,90,M,6,1251,1721,25.74462890625,Overweight
120,60,50,M,6,1252,1721,23.433333333333334,Healthy
180,60,80,F,7,1208,1721,35.15,Obese>35
160,58,80,M,6,1251,1721,33.43638525564804,Obese>30
170,66,90,F,7,1208,1721,27.435720844811755,Overweight
110,68,20,M,4,1483,1721,16.72361591695502,Underweight
110,66,60,M,6,1252,1721,17.752525252525253,Underweight
